Time (s),Power (W),Stator Body (°C)
38.7,599.273,40.408
38.800000000000004,599.6464444444445,40.456857142857146
38.9,600.0198888888889,40.505714285714284
39.0,600.3933333333334,40.55457142857143
39.1,600.7667777777779,40.60342857142857
39.2,601.1402222222223,40.65228571428572
39.300000000000004,601.5136666666667,40.70114285714286
39.4,601.8871111111112,40.75
39.5,602.2605555555556,40.80542857142857
39.6,602.634,40.86085714285714
39.7,603.0074444444444,40.91628571428571
39.800000000000004,603.3808888888889,40.971714285714285
39.9,603.7543333333333,41.027142857142856
40.0,604.1277777777777,41.08257142857143
40.1,604.5012222222223,41.138
40.2,604.8746666666667,41.183
40.300000000000004,605.2481111111111,41.228
40.4,605.6215555555556,41.272999999999996
40.5,605.995,41.318
40.6,605.5248444444444,41.363
40.7,605.0546888888889,41.408
40.800000000000004,604.5845333333333,41.453
40.9,604.1143777777778,41.498
41.0,603.6442222222222,41.55314285714286
41.1,603.1740666666667,41.608285714285714
41.2,602.7039111111111,41.663428571428575
41.300000000000004,602.2337555555555,41.71857142857143
41.4,601.7636,41.773714285714284
41.5,601.2934444444444,41.82885714285714
41.6,600.8232888888889,41.884
41.7,600.3531333333333,41.93714285714286
41.800000000000004,599.8829777777777,41.99028571428572
41.9,599.4128222222222,42.04342857142857
42.0,598.9426666666666,42.09657142857143
42.1,598.4725111111111,42.14971428571429
42.2,598.0023555555555,42.20285714285715
42.300000000000004,597.5322,42.256
42.4,597.0620444444444,42.30171428571428
42.5,596.5918888888889,42.34742857142857
42.6,596.1217333333333,42.393142857142855
42.7,595.6515777777777,42.438857142857145
42.800000000000004,595.1814222222222,42.48457142857143
42.9,594.7112666666666,42.53028571428572
43.0,594.2411111111111,42.576
43.1,593.7709555555555,42.62228571428572
43.2,593.3008,42.66857142857143
43.300000000000004,592.8306444444444,42.71485714285714
43.4,592.3604888888889,42.76114285714286
43.5,591.8903333333333,42.80742857142857
43.6,592.2908,42.85371428571428
43.7,592.6912666666666,42.9
43.800000000000004,593.0917333333333,42.93928571428572
43.9,593.4921999999999,42.97857142857143
44.0,593.8926666666666,43.01785714285714
44.1,594.2931333333333,43.05714285714286
44.2,594.6936,43.09642857142857
44.300000000000004,595.0940666666667,43.135714285714286
44.4,595.4945333333333,43.175
44.5,595.895,43.21771428571428
44.6,596.2954666666667,43.26042857142857
44.7,596.6959333333333,43.30314285714285
44.800000000000004,597.0964,43.34585714285714
44.9,597.4968666666666,43.388571428571424
45.0,597.8973333333333,43.431285714285714
45.1,598.2978,43.474
45.2,598.6982666666667,43.52242857142857
45.300000000000004,599.0987333333334,43.57085714285714
45.4,599.4992,43.61928571428571
45.5,599.8996666666667,43.66771428571428
45.6,600.3001333333334,43.716142857142856
45.7,600.7006,43.76457142857143
45.800000000000004,601.1010666666667,43.813
45.9,601.5015333333333,43.861285714285714
46.0,601.902,43.90957142857143
46.1,602.3024666666668,43.957857142857144
46.2,602.7029333333334,44.00614285714286
46.300000000000004,603.1034000000001,44.05442857142857
46.4,603.5038666666667,44.102714285714285
46.5,603.9043333333334,44.151
46.6,603.5478666666667,44.20114285714286
46.7,603.1914,44.25128571428572
46.800000000000004,602.8349333333333,44.30142857142857
46.9,602.4784666666667,44.35157142857143
47.0,602.1220000000001,44.401714285714284
47.1,601.7655333333333,44.45185714285714
47.2,601.4090666666667,44.502
47.300000000000004,601.0526,44.551857142857145
47.4,600.6961333333334,44.60171428571429
47.5,600.3396666666666,44.65157142857143
47.6,599.9832,44.70142857142857
47.7,599.6267333333333,44.751285714285714
47.800000000000004,599.2702666666667,44.80114285714286
47.9,598.9138,44.851
48.0,598.5573333333333,44.904428571428575
48.1,598.2008666666666,44.957857142857144
48.2,597.8444,45.01128571428572
48.300000000000004,597.4879333333332,45.06471428571429
48.4,597.1314666666666,45.11814285714286
48.5,596.775,45.171571428571426
48.6,596.4185333333332,45.225
48.7,596.0620666666666,45.28028571428572
48.800000000000004,595.7055999999999,45.335571428571434
48.9,595.3491333333333,45.39085714285714
49.0,594.9926666666665,45.44614285714286
49.1,594.6361999999999,45.501428571428576
49.2,594.2797333333332,45.55671428571429
49.300000000000004,593.9232666666666,45.61200000000001
49.4,593.5667999999998,45.66542857142857
49.5,593.2103333333332,45.718857142857146
49.6,592.613911111111,45.772285714285715
49.7,592.0174888888887,45.825714285714284
49.800000000000004,591.4210666666665,45.87914285714286
49.9,590.8246444444443,45.93257142857143
50.0,590.228222222222,45.986
50.1,589.6317999999999,46.03785714285714
50.2,589.0353777777776,46.08971428571429
50.300000000000004,588.4389555555554,46.141571428571424
50.4,587.8425333333332,46.19342857142857
50.5,587.246111111111,46.24528571428571
50.6,586.6496888888887,46.29714285714285
50.7,586.0532666666664,46.349
50.800000000000004,585.4568444444443,46.39557142857143
50.9,584.860422222222,46.442142857142855
51.0,584.2639999999999,46.48871428571428
51.1,583.6675777777776,46.53528571428571
51.2,583.0711555555554,46.58185714285714
51.300000000000004,582.4747333333331,46.62842857142857
51.4,581.878311111111,46.675
51.5,581.2818888888887,46.717571428571425
51.6,580.6854666666665,46.76014285714286
51.7,580.0890444444442,46.80271428571429
51.800000000000004,579.492622222222,46.845285714285716
51.9,578.8961999999998,46.88785714285714
52.0,578.2997777777775,46.93042857142857
52.1,577.7033555555554,46.973
52.2,577.1069333333331,47.01714285714286
52.300000000000004,576.5105111111109,47.06128571428572
52.4,575.9140888888887,47.10542857142857
52.5,575.3176666666665,47.14957142857143
52.6,575.9149555555554,47.193714285714286
52.7,576.5122444444443,47.237857142857145
52.800000000000004,577.1095333333332,47.282000000000004
52.9,577.7068222222221,47.33257142857143
53.0,578.304111111111,47.38314285714286
53.1,578.9013999999999,47.43371428571429
53.2,579.4986888888888,47.48428571428572
53.300000000000004,580.0959777777776,47.53485714285715
53.4,580.6932666666664,47.58542857142857
53.5,581.2905555555553,47.636
53.6,581.8878444444442,47.68571428571429
53.7,582.4851333333331,47.73542857142858
53.800000000000004,583.082422222222,47.78514285714286
53.9,583.6797111111109,47.834857142857146
54.0,584.2769999999998,47.88457142857143
54.1,584.8742888888887,47.934285714285714
54.2,585.4715777777776,47.984
54.300000000000004,586.0688666666665,48.03814285714286
54.4,586.6661555555554,48.092285714285715
54.5,587.2634444444443,48.14642857142857
54.6,587.8607333333332,48.20057142857143
54.7,588.4580222222221,48.254714285714286
54.800000000000004,589.055311111111,48.30885714285714
54.9,589.6525999999998,48.36299999999999
55.0,590.2498888888887,48.408874999999995
55.1,590.8471777777776,48.45475
55.2,591.4444666666665,48.500625
55.300000000000004,592.0417555555554,48.546499999999995
55.4,592.6390444444443,48.592375
55.5,593.2363333333332,48.63825
55.6,593.0588999999999,48.684124999999995
55.7,592.8814666666665,48.73
55.800000000000004,592.7040333333332,48.78257142857143
55.9,592.5265999999999,48.83514285714285
56.0,592.3491666666665,48.88771428571428
56.1,592.1717333333332,48.94028571428571
56.2,591.9942999999998,48.99285714285714
56.300000000000004,591.8168666666666,49.045428571428566
56.4,591.6394333333333,49.09799999999999
56.5,591.4619999999999,49.14428571428571
56.6,591.2845666666666,49.190571428571424
56.7,591.1071333333333,49.23685714285714
56.800000000000004,590.9296999999999,49.283142857142856
56.9,590.7522666666666,49.32942857142857
57.0,590.5748333333333,49.37571428571429
57.1,590.3974,49.422
57.2,590.2199666666667,49.46771428571429
57.300000000000004,590.0425333333333,49.51342857142857
57.4,589.8651,49.55914285714285
57.5,589.6876666666667,49.60485714285714
57.6,589.5102333333333,49.650571428571425
57.7,589.3328,49.696285714285715
57.800000000000004,589.1553666666666,49.742000000000004
57.9,588.9779333333333,49.79828571428571
58.0,588.8005,49.854571428571425
58.1,588.6230666666667,49.91085714285715
58.2,588.4456333333334,49.96714285714286
58.300000000000004,588.2682000000001,50.023428571428575
58.4,588.0907666666667,50.07971428571429
58.5,587.9133333333334,50.136
58.6,588.0531111111112,50.181285714285714
58.7,588.192888888889,50.22657142857143
58.800000000000004,588.3326666666667,50.271857142857144
58.9,588.4724444444445,50.31714285714286
59.0,588.6122222222223,50.36242857142857
59.1,588.7520000000001,50.40771428571429
59.2,588.8917777777779,50.453
59.300000000000004,589.0315555555555,50.50357142857143
59.4,589.1713333333333,50.55414285714286
59.5,589.3111111111111,50.60471428571429
59.6,589.4508888888889,50.65528571428572
59.7,589.5906666666667,50.70585714285714
59.800000000000004,589.7304444444444,50.75642857142857
59.9,589.8702222222222,50.807
60.0,590.01,50.855714285714285
60.1,590.1497777777778,50.904428571428575
60.2,590.2895555555556,50.95314285714286
60.300000000000004,590.4293333333333,51.00185714285715
60.4,590.569111111111,51.05057142857143
60.5,590.7088888888889,51.09928571428572
60.6,590.8486666666666,51.14800000000001
60.7,590.9884444444444,51.21728571428572
60.800000000000004,591.1282222222221,51.286571428571435
60.9,591.2679999999999,51.35585714285715
61.0,591.4077777777777,51.425142857142866
61.1,591.5475555555555,51.49442857142858
61.2,591.6873333333333,51.56371428571429
61.300000000000004,591.827111111111,51.63300000000001
61.4,591.9668888888888,51.69314285714286
61.5,592.1066666666666,51.75328571428572
61.6,592.2138222222221,51.813428571428574
61.7,592.3209777777777,51.87357142857143
61.800000000000004,592.4281333333332,51.93371428571429
61.9,592.5352888888888,51.993857142857145
62.0,592.6424444444444,52.054
62.1,592.7496,52.110285714285716
62.2,592.8567555555555,52.16657142857143
62.300000000000004,592.9639111111111,52.222857142857144
62.4,593.0710666666666,52.27914285714286
62.5,593.1782222222222,52.33542857142857
62.6,593.2853777777777,52.391714285714286
62.7,593.3925333333333,52.448
62.800000000000004,593.4996888888888,52.50042857142857
62.9,593.6068444444444,52.55285714285714
63.0,593.7139999999999,52.60528571428571
63.1,593.8211555555556,52.657714285714285
63.2,593.9283111111112,52.710142857142856
63.300000000000004,594.0354666666667,52.76257142857143
63.4,594.1426222222223,52.81499999999999
63.5,594.2497777777778,52.854571428571425
63.6,594.3569333333334,52.89414285714285
63.7,594.4640888888889,52.93371428571429
63.800000000000004,594.5712444444445,52.973285714285716
63.9,594.6784,53.01285714285714
64.00000000000001,594.7855555555557,53.05242857142858
64.10000000000001,594.8927111111112,53.092000000000006
64.2,594.9998666666668,53.12428571428572
64.30000000000001,595.1070222222223,53.15657142857143
64.4,595.2141777777779,53.188857142857145
64.50000000000001,595.3213333333333,53.22114285714286
64.60000000000001,594.7629000000001,53.25342857142857
64.7,594.2044666666667,53.285714285714285
64.80000000000001,593.6460333333333,53.318000000000005
64.9,593.0876000000001,53.35357142857143
65.00000000000001,592.5291666666667,53.389142857142865
65.10000000000001,591.9707333333333,53.42471428571429
65.2,591.4123000000001,53.46028571428572
65.30000000000001,590.8538666666667,53.49585714285715
65.4,590.2954333333333,53.53142857142857
65.50000000000001,589.737,53.56700000000001
65.60000000000001,589.1785666666667,53.615
65.7,588.6201333333333,53.663000000000004
65.80000000000001,588.0617,53.711000000000006
65.9,587.5032666666666,53.759
66.00000000000001,586.9448333333332,53.807
66.10000000000001,586.3864,53.855000000000004
66.2,585.8279666666666,53.903
66.30000000000001,585.2695333333332,53.954
66.4,584.7111,54.005
66.50000000000001,584.1526666666666,54.056000000000004
66.60000000000001,583.5942333333332,54.107
66.7,583.0358,54.157999999999994
66.80000000000001,582.4773666666666,54.209
66.9,581.9189333333333,54.26
67.00000000000001,581.3604999999999,54.313428571428574
67.10000000000001,580.8020666666666,54.36685714285714
67.2,580.2436333333333,54.42028571428571
67.30000000000001,579.6851999999999,54.473714285714294
67.4,579.1267666666665,54.52714285714286
67.50000000000001,578.5683333333333,54.58057142857144
67.60000000000001,578.8243111111111,54.63400000000001
67.7,579.0802888888888,54.68457142857143
67.80000000000001,579.3362666666666,54.73514285714287
67.9,579.5922444444444,54.78571428571429
68.00000000000001,579.8482222222221,54.83628571428572
68.10000000000001,580.1042,54.886857142857146
68.2,580.3601777777777,54.937428571428576
68.30000000000001,580.6161555555555,54.98800000000001
68.4,580.8721333333333,55.03628571428572
68.50000000000001,581.128111111111,55.08457142857144
68.60000000000001,581.3840888888889,55.13285714285715
68.7,581.6400666666666,55.18114285714286
68.80000000000001,581.8960444444443,55.22942857142858
68.9,582.1520222222222,55.27771428571429
69.00000000000001,582.4079999999999,55.32600000000001
69.10000000000001,582.6639777777777,55.374857142857145
69.2,582.9199555555555,55.42371428571429
69.30000000000001,583.1759333333332,55.472571428571435
69.4,583.431911111111,55.52142857142857
69.50000000000001,583.6878888888888,55.57028571428572
69.60000000000001,583.9438666666666,55.61914285714286
69.7,584.1998444444444,55.668
69.80000000000001,584.4558222222221,55.714375000000004
69.9,584.7117999999999,55.76075
70.00000000000001,584.9677777777777,55.807125000000006
70.10000000000001,585.2237555555555,55.853500000000004
70.2,585.4797333333332,55.899875
70.30000000000001,585.735711111111,55.946250000000006
70.4,585.9916888888888,55.992625000000004
70.50000000000001,586.2476666666664,56.03900000000001
70.60000000000001,585.7047888888887,56.09285714285715
70.7,585.161911111111,56.14671428571429
70.80000000000001,584.6190333333332,56.200571428571436
70.9,584.0761555555554,56.25442857142857
71.00000000000001,583.5332777777776,56.30828571428572
71.10000000000001,582.9903999999998,56.36214285714286
71.2,582.4475222222221,56.416
71.30000000000001,581.9046444444443,56.46671428571429
