Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3620885024
71.411415,12,30.08,1980,36,9,0,856.94,1,0,
71.471474,11.8,30.08,2686,35,8,0,843.36,1,0,
71.32132,13.2,30.13,1758,36,9,0,941.44,1,0,
71.651657,12.8,30.13,1962,35,8,0,917.14,1,0,
71.471474,7,30.18,2979,36,7,0,500.3,1,0,
71.261261,16.2,30.18,1374,35,9,0,1154.43,1,0,
71.471474,10.4,30.23,2114,36,7,0,743.3,1,0,
71.171173,14.6,30.23,2276,35,9,0,1039.1,1,0,
71.381386,12.4,30.26,1289,35,8,0,885.13,1,0,
71.32132,13.6,30.31,2037,35,9,0,969.97,1,0,
71.441444,10,30.31,2089,35,7,0,714.41,1,0,
71.381386,9.2,30.34,2743,35,9,0,656.71,1,0,
71.29129,16.8,30.36,1730,35,8,0,1197.69,1,0,
71.381386,10.4,30.39,2185,35,8,0,742.37,1,0,
71.32132,14.2,30.39,2424,35,8,0,1012.76,1,0,
71.351357,12.8,30.42,1217,35,8,0,913.3,1,0,
71.381386,13.4,30.47,2096,35,9,0,956.51,1,0,
71.501503,8.6,30.5,2451,36,7,0,614.91,1,0,
70.720726,15.4,30.52,2180,35,9,0,1089.1,1,0,
71.471474,12.6,30.52,1982,35,7,0,900.54,1,0,
71.32132,13,30.52,1956,35,9,0,927.18,1,0,
71.411415,12.2,30.58,2682,36,8,0,871.22,1,0,
71.531532,13.2,30.6,1909,35,8,0,944.22,1,0,
71.381386,13,30.6,2178,36,8,0,927.96,1,0,
71.501503,7.8,30.65,2413,35,7,0,557.71,1,0,
69.519524,16.8,30.68,1775,36,10,0,1167.93,1,0,
71.411415,11,30.71,1976,35,8,0,785.53,1,0,
71.29129,13.6,30.76,2003,36,9,0,969.56,1,0,
71.351357,11.4,30.76,2745,35,8,0,813.41,1,0,
71.351357,12.4,30.79,1282,36,9,0,884.76,1,0,
71.531532,10.6,30.81,2225,35,6,0,758.23,1,0,
71.381386,10.8,30.84,2358,36,9,0,770.92,1,0,
71.351357,14.8,30.87,1256,35,7,0,1056,1,0,
71.441444,11.4,30.87,2183,36,8,0,814.43,1,0,
71.471474,12.8,30.89,2281,35,8,0,914.83,1,0,
70.930931,15.2,30.95,1472,36,9,0,1078.15,1,0,
71.501503,12.4,30.97,2212,35,9,0,886.62,1,0,
71.381386,9.6,31,2140,36,7,0,685.26,1,0,
70.150154,15.4,31,1996,35,10,0,1080.31,1,0,
71.501503,12,31.02,1980,36,7,0,858.02,1,0,
70.390388,14.2,31.05,2209,35,10,0,999.54,1,0,
71.411415,12.8,31.08,1722,36,8,0,914.07,1,0,
71.32132,12.6,31.13,2017,35,9,0,898.65,1,0,
70.780785,16,31.13,2281,36,9,0,1132.49,1,0,
71.381386,11.4,31.13,1518,35,8,0,813.75,1,0,
71.381386,14,31.16,2118,36,8,0,999.34,1,0,
71.561562,7.6,31.18,2438,35,7,0,543.87,1,0,
69.459457,16.8,31.21,1705,36,10,0,1166.92,1,0,
71.411415,11,31.24,1978,35,8,0,785.53,1,0,
70.870872,13.4,31.26,1999,36,10,0,949.67,1,0,
71.351357,13.4,31.29,2245,35,9,0,956.11,1,0,
71.32132,13.4,31.32,2042,36,9,0,955.71,1,0,
71.351357,12.4,31.32,2225,35,8,0,884.76,1,0,
71.32132,12.2,31.32,2361,36,9,0,870.12,1,0,
71.441444,14.6,31.4,1980,35,8,0,1043.05,1,0,
71.411415,9,31.4,2181,36,8,0,642.7,1,0,
69.489494,17.8,31.42,2744,35,10,0,1236.91,1,0,
71.411415,11.4,31.5,1979,35,8,0,814.09,1,0,
71.29129,14,31.5,2016,35,9,0,998.08,1,0,
71.351357,11.8,31.5,2815,36,8,0,841.95,1,0,
71.32132,12.8,31.53,1973,35,9,0,912.91,1,0,
71.381386,11.8,31.56,2162,35,8,0,842.3,1,0,
71.29129,13,31.58,2467,35,9,0,926.79,1,0,
71.471474,14.2,31.61,2105,35,8,0,1014.89,1,0,
71.32132,11.6,31.61,2232,35,8,0,827.33,1,0,
71.29129,15,31.64,1781,35,9,0,1069.37,1,0,
71.381386,10.4,31.72,2012,35,8,0,742.37,1,0,
71.29129,14,31.72,2305,35,9,0,998.08,1,0,
71.381386,12.2,31.72,1463,35,8,0,870.85,1,0,
71.32132,14.2,31.74,2205,35,9,0,1012.76,1,0,
71.411415,11,31.74,2359,36,8,0,785.53,1,0,
71.351357,12.2,31.8,1257,35,8,0,870.49,1,0,
71.591591,11.6,31.8,2234,36,6,0,830.46,1,0,
71.411415,10.6,31.82,2347,35,9,0,756.96,1,0,
71.351357,16,31.85,1370,36,8,0,1141.62,1,0,
71.32132,12,31.88,2248,35,9,0,855.86,1,0,
71.381386,14.2,31.9,2661,36,8,0,1013.62,1,0,
71.441444,10.8,31.9,1205,35,8,0,771.57,1,0,
71.411415,13,31.96,2261,36,8,0,928.35,1,0,
71.351357,11.8,31.98,2883,35,9,0,841.95,1,0,
71.711716,13.6,31.98,1934,36,9,0,975.28,1,0,
71.351357,10.4,32.04,2162,35,8,0,742.05,1,0,
71.381386,11.6,32.06,2859,36,9,0,828.02,1,0,
71.471474,13.2,32.06,2014,35,7,0,943.42,1,0,
71.261261,11.8,32.12,2072,36,9,0,840.88,1,0,
71.261261,16.6,32.12,2273,35,9,0,1182.94,1,0,
71.561562,10.6,32.14,2192,36,8,0,758.55,1,0,
71.29129,14.4,32.2,2313,35,9,0,1026.59,1,0,
71.381386,13,32.2,1293,36,8,0,927.96,1,0,
71.411415,13.2,32.2,2250,35,9,0,942.63,1,0,
71.351357,11.6,32.25,2537,36,8,0,827.68,1,0,
71.441444,12.6,32.28,1263,35,9,0,900.16,1,0,
71.531532,11.4,32.28,2247,36,7,0,815.46,1,0,
71.32132,12.6,32.33,2274,35,9,0,898.65,1,0,
71.351357,15.8,32.33,1363,36,8,0,1127.35,1,0,
71.32132,11.8,32.36,2233,35,9,0,841.59,1,0,
71.411415,13.4,32.39,2524,36,8,0,956.91,1,0,
71.351357,13,32.41,1348,35,9,0,927.57,1,0,
71.261261,14.6,32.44,2280,36,10,0,1040.41,1,0,
71.351357,10.4,32.44,2803,35,8,0,742.05,1,0,
71.081085,15.2,32.49,1837,36,9,0,1080.43,1,0,
71.441444,10.6,32.52,2044,35,8,0,757.28,1,0,
71.351357,11.4,32.52,2887,36,9,0,813.41,1,0,
71.411415,13.6,32.55,1969,35,7,0,971.2,1,0,
71.261261,13,32.57,2157,36,9,0,926.4,1,0,
71.32132,16.2,32.6,1577,35,9,0,1155.41,1,0,
71.501503,11.8,32.63,2227,35,9,0,843.72,1,0,
71.471474,13.8,32.63,2273,35,8,0,986.31,1,0,
71.351357,12.6,32.66,1250,35,8,0,899.03,1,0,
71.32132,14.4,32.68,2212,35,9,0,1027.03,1,0,
71.441444,11.4,32.71,2353,35,8,0,814.43,1,0,
71.471474,12.8,32.76,1321,35,9,0,914.83,1,0,
71.561562,11.6,32.76,2237,35,6,0,830.11,1,0,
71.29129,13.2,32.76,2486,35,9,0,941.05,1,0,
71.351357,15.4,32.76,1365,35,8,0,1098.81,1,0,
71.351357,12.2,32.82,2109,35,9,0,870.49,1,0,
71.501503,13.2,32.84,2721,35,9,0,943.82,1,0,
71.29129,13.8,32.87,1285,36,9,0,983.82,1,0,
71.29129,14.6,32.9,2262,35,9,0,1040.85,1,0,
71.62162,9.4,32.9,2803,35,8,0,673.24,1,0,
71.32132,15,32.93,1322,35,9,0,1069.82,1,0,
71.381386,14,32.95,2115,36,8,0,999.34,1,0,
71.231232,13.2,32.98,2783,35,10,0,940.25,1,0,
71.381386,14.6,33.01,1296,36,8,0,1042.17,1,0,
71.32132,13,33.01,2051,35,9,0,927.18,1,0,
71.351357,14.2,33.03,2744,36,9,0,1013.19,1,0,
71.351357,13.2,33.06,1970,35,9,0,941.84,1,0,
71.32132,13.6,33.09,1987,36,9,0,969.97,1,0,
71.261261,14.4,33.12,1828,35,9,0,1026.16,1,0,
71.531532,13.6,33.12,2253,36,9,0,972.83,1,0,
71.411415,10.6,33.2,2401,35,8,0,756.96,1,0,
71.32132,14.8,33.2,1345,36,9,0,1055.56,1,0,
71.471474,11.4,33.22,2231,35,7,0,814.77,1,0,
71.561562,12.6,33.25,2689,36,10,0,901.68,1,0,
71.381386,15.2,33.25,1603,35,8,0,1085,1,0,
71.531532,12,33.28,2019,36,10,0,858.38,1,0,
71.381386,13.8,33.31,2760,35,8,0,985.06,1,0,
71.651657,13,33.33,1948,36,9,0,931.47,1,0,
71.261261,14.4,33.36,2051,35,9,0,1026.16,1,0,
71.351357,13.2,33.39,1555,36,9,0,941.84,1,0,
71.381386,14.2,33.39,2211,35,9,0,1013.62,1,0,
71.441444,9.8,33.41,2422,36,8,0,700.13,1,0,
71.29129,14.6,33.44,1366,35,9,0,1040.85,1,0,
71.411415,12.2,33.47,2148,36,8,0,871.22,1,0,
71.32132,12.4,33.47,2894,35,9,0,884.38,1,0,
70.720726,16.2,33.52,1964,36,9,0,1145.68,1,0,
71.29129,12.2,33.55,2124,35,9,0,869.75,1,0,
71.231232,16.8,33.58,1967,36,10,0,1196.68,1,0,
71.531532,11.6,33.61,2212,35,9,0,829.77,1,0,
71.351357,15,33.63,2351,36,9,0,1070.27,1,0,
71.32132,13.2,33.63,1238,35,9,0,941.44,1,0,
71.29129,14,33.69,2111,36,9,0,998.08,1,0,
71.261261,13,33.69,2737,35,9,0,926.4,1,0,
71.351357,14.2,33.72,1965,36,9,0,1013.19,1,0,
71.411415,12.2,33.74,2228,35,8,0,871.22,1,0,
71.32132,12.8,33.77,2140,36,9,0,912.91,1,0,
71.32132,16.4,33.8,2164,35,9,0,1169.67,1,0,
71.441444,10.6,33.8,2391,35,9,0,757.28,1,0,
68.798798,16.6,33.85,1325,35,10,0,1142.06,1,0,
71.441444,10.4,33.85,2235,35,8,0,742.99,1,0,
71.32132,15.2,33.85,2606,35,9,0,1084.08,1,0,
71.32132,13.2,33.85,1212,35,9,0,941.44,1,0,
71.29129,14.2,33.88,2080,35,9,0,1012.34,1,0,
71.381386,12.6,33.88,2767,35,9,0,899.41,1,0,
71.32132,13.6,33.99,1976,35,9,0,969.97,1,0,
71.351357,12.8,33.99,2011,35,8,0,913.3,1,0,
71.261261,13.4,33.99,1836,36,9,0,954.9,1,0,
71.411415,14.6,34.02,2070,35,8,0,1042.61,1,0,
71.501503,9.8,34.04,2388,35,8,0,700.71,1,0,
68.768768,17.2,34.07,1355,35,10,0,1182.82,1,0,
71.411415,11,34.07,2204,36,8,0,785.53,1,0,
71.29129,14.8,34.13,2402,35,9,0,1055.11,1,0,
71.351357,14.2,34.18,1312,36,9,0,1013.19,1,0,
71.32132,13.8,34.18,2277,35,10,0,984.23,1,0,
71.381386,12.4,34.21,2752,36,9,0,885.13,1,0,
71.261261,15,34.24,1329,35,9,0,1068.92,1,0,
71.471474,13.6,34.24,2026,36,9,0,972.01,1,0,
71.32132,12.6,34.24,2891,35,9,0,898.65,1,0,
71.32132,15.6,34.26,1970,36,9,0,1112.61,1,0,
71.411415,9.8,34.29,2018,35,8,0,699.83,1,0,
69.759758,17.6,34.32,2747,36,10,0,1227.77,1,0,
71.381386,13.4,34.37,1983,35,8,0,956.51,1,0,
71.411415,12.6,35.07,2133,35,8,0,899.78,1,0,
69.849854,15.2,35.09,2299,35,10,0,1061.72,1,0,
71.471474,15.6,35.12,1401,35,9,0,1114.95,1,0,
71.32132,13,35.15,2254,35,9,0,927.18,1,0,
71.501503,13.6,35.21,2679,35,9,0,972.42,1,0,
71.29129,14.4,35.21,1309,36,9,0,1026.59,1,0,
71.501503,14.2,35.21,2024,35,9,0,1015.32,1,0,
71.32132,12.4,35.23,2754,36,9,0,884.38,1,0,
71.411415,14.4,35.26,1955,35,9,0,1028.32,1,0,
71.381386,11.8,35.26,2344,36,8,0,842.3,1,0,
71.441444,14.4,35.29,1422,35,10,0,1028.76,1,0,
71.471474,13.4,35.32,2262,36,9,0,957.72,1,0,
71.29129,14.2,35.32,2464,35,10,0,1012.34,1,0,
71.32132,15.6,35.37,1290,36,9,0,1112.61,1,0,
71.29129,12.8,35.4,2235,35,9,0,912.53,1,0,
71.651657,13.2,35.4,2704,36,9,0,945.8,1,0,
71.29129,15.6,35.43,1393,35,10,0,1112.14,1,0,
71.231232,16,35.43,2023,36,10,0,1139.7,1,0,
71.351357,11.8,35.49,2735,35,10,0,841.95,1,0,
71.231232,16,35.51,1503,36,9,0,1139.7,1,0,
71.411415,12,35.51,2128,35,8,0,856.94,1,0,
70.96096,14.8,35.54,2758,36,10,0,1050.22,1,0,
71.29129,16.4,35.57,1847,35,9,0,1169.18,1,0,
71.501503,13.2,35.6,1975,36,10,0,943.82,1,0,
71.231232,15.4,35.6,2804,35,10,0,1096.96,1,0,
71.381386,13.4,35.63,1979,36,9,0,956.51,1,0,
71.261261,15.8,35.63,2225,35,9,0,1125.93,1,0,
70.870872,15.6,35.65,1431,36,10,0,1105.59,1,0,
71.471474,14.4,35.71,2250,35,9,0,1029.19,1,0,
71.351357,12.8,35.71,2291,36,9,0,913.3,1,0,
71.171173,15.4,35.71,1353,35,10,0,1096.04,1,0,
71.411415,13.2,35.74,2138,36,8,0,942.63,1,0,
71.201202,13.6,35.77,2736,35,10,0,968.34,1,0,
69.819824,17.6,35.79,1816,36,10,0,1228.83,1,0,
71.32132,12.4,35.82,2016,35,10,0,884.38,1,0,
71.141144,16.2,35.88,2737,36,10,0,1152.49,1,0,
71.381386,13.4,35.88,1980,35,9,0,956.51,1,0,
71.261261,14.6,35.88,2012,36,9,0,1040.41,1,0,
71.261261,14.6,35.91,2051,35,10,0,1040.41,1,0,
71.381386,14.2,35.93,2204,36,9,0,1013.62,1,0,
71.501503,12,35.96,2268,35,9,0,858.02,1,0,
68.318321,17,35.96,1493,35,10,0,1161.41,1,0,
71.351357,14.6,35.99,2167,35,9,0,1041.73,1,0,
69.939941,15.4,36.08,2251,35,10,0,1077.08,1,0,
71.32132,15.8,36.08,1429,35,10,0,1126.88,1,0,
71.501503,12.6,36.08,2239,35,9,0,900.92,1,0,
71.351357,14.6,36.08,2487,35,9,0,1041.73,1,0,
71.261261,14.8,36.13,1305,35,10,0,1054.67,1,0,
71.32132,15.4,36.13,2076,35,10,0,1098.35,1,0,
71.29129,13,36.16,2751,35,10,0,926.79,1,0,
70.360359,16.2,36.19,1730,35,10,0,1139.84,1,0,
71.651657,12,36.22,2080,35,9,0,859.82,1,0,
70.180183,15.6,36.24,2748,35,11,0,1094.81,1,0,
71.741745,14,36.24,1941,35,8,0,1004.38,1,0,
71.261261,13.6,36.27,2014,35,10,0,969.15,1,0,
71.351357,15.8,36.3,2752,35,10,0,1127.35,1,0,
71.351357,14,36.33,2016,36,9,0,998.92,1,0,
71.381386,14.4,36.36,2255,35,9,0,1027.89,1,0,
71.501503,13.2,36.36,1309,36,10,0,943.82,1,0,
71.411415,14.8,36.36,2255,35,9,0,1056.89,1,0,
71.32132,13.8,36.41,2435,36,9,0,984.23,1,0,
71.261261,15.8,36.41,1316,35,10,0,1125.93,1,0,
71.351357,14.2,36.41,2171,36,9,0,1013.19,1,0,
71.471474,13.4,36.47,2705,35,11,0,957.72,1,0,
71.201202,16.6,36.47,1549,36,10,0,1181.94,1,0,
