Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3620885024
71.471474,9.2,25.98,2133,45,5,0,657.54,1,0,
71.471474,6.2,26.03,2339,46,6,0,443.12,1,0,
71.411415,10.4,26.03,1985,45,5,0,742.68,1,0,
71.29129,5.6,26.08,2451,46,5,0,399.23,1,0,
71.381386,10.6,26.14,2044,45,5,0,756.64,1,0,
71.501503,7.2,26.14,1551,46,5,0,514.81,1,0,
71.381386,9.2,26.19,1566,45,5,0,656.71,1,0,
71.501503,8.4,26.19,1694,46,5,0,600.61,1,0,
71.32132,8.6,26.24,2447,45,6,0,613.36,1,0,
71.861862,8.8,26.29,1940,46,5,0,632.38,1,0,
71.771774,6.4,26.29,2359,45,6,0,459.34,1,0,
71.471474,8.8,26.36,1822,46,5,0,628.95,1,0,
71.801804,6.4,26.39,2320,45,6,0,459.53,1,0,
71.231232,12.8,26.39,1051,46,6,0,911.76,1,0,
71.381386,7,26.39,2452,45,5,0,499.67,1,0,
71.591591,10.8,26.46,1690,46,5,0,773.19,1,0,
71.471474,7.4,26.46,1613,45,5,0,528.89,1,0,
71.441444,8.8,26.52,1332,46,5,0,628.68,1,0,
71.471474,9.4,26.54,732,45,5,0,671.83,1,0,
71.381386,7.4,26.59,1656,46,6,0,528.22,1,0,
71.471474,8,26.59,2196,45,5,0,571.77,1,0,
71.411415,5.8,26.59,1919,46,5,0,414.19,1,0,
71.501503,8.6,26.72,1985,45,5,0,614.91,1,0,
71.501503,6,26.72,2041,45,5,0,429.01,1,0,
71.471474,8.6,26.72,1981,45,5,0,614.65,1,0,
71.501503,6.4,26.74,1993,46,5,0,457.61,1,0,
72.132133,8,26.77,1949,45,5,0,577.06,1,0,
71.891891,6.8,26.77,1891,45,5,0,488.86,1,0,
71.381386,8.8,26.8,1263,45,5,0,628.16,1,0,
71.531532,8.8,26.85,723,45,5,0,629.48,1,0,
71.29129,8.4,26.87,1814,46,6,0,598.85,1,0,
71.411415,9.8,26.92,800,45,5,0,699.83,1,0,
71.231232,6.8,26.95,2338,45,6,0,484.37,1,0,
71.32132,9.8,26.95,1985,45,5,0,698.95,1,0,
71.441444,6.4,27,2068,46,5,0,457.23,1,0,
71.471474,7.8,27.02,1983,45,5,0,557.48,1,0,
71.441444,6.8,27.05,1918,46,5,0,485.8,1,0,
71.351357,9.2,27.05,1761,45,5,0,656.43,1,0,
71.441444,7.6,27.1,1006,46,5,0,542.95,1,0,
71.29129,9.4,27.15,1294,45,6,0,670.14,1,0,
71.441444,8.8,27.15,735,46,5,0,628.68,1,0,
71.29129,7,27.2,2351,45,6,0,499.04,1,0,
71.441444,9,27.23,1984,46,5,0,642.97,1,0,
71.381386,6.2,27.25,2191,45,5,0,442.56,1,0,
71.471474,8.2,27.31,1982,46,5,0,586.07,1,0,
71.441444,6.6,27.31,1984,45,5,0,471.51,1,0,
71.381386,8.8,27.33,1882,46,5,0,628.16,1,0,
71.441444,8,27.38,1723,45,5,0,571.53,1,0,
71.501503,8.6,27.41,1245,46,5,0,614.91,1,0,
71.561562,7.8,27.43,729,45,5,0,558.18,1,0,
71.29129,8.4,27.43,2341,46,6,0,598.85,1,0,
71.441444,8.2,27.48,946,45,5,0,585.82,1,0,
71.471474,6.4,27.51,2333,46,6,0,457.42,1,0,
71.501503,8.2,27.51,1982,45,5,0,586.31,1,0,
71.471474,6,27.51,2072,46,5,0,428.83,1,0,
71.351357,8.6,27.56,1982,45,5,0,613.62,1,0,
71.381386,6.2,27.61,1931,46,5,0,442.56,1,0,
71.411415,9,27.64,1329,45,5,0,642.7,1,0,
71.471474,7.4,27.66,1311,46,5,0,528.89,1,0,
71.261261,10.2,27.69,1365,45,6,0,726.86,1,0,
71.411415,9.2,27.72,721,46,5,0,656.99,1,0,
71.261261,7.6,27.77,2285,45,6,0,541.59,1,0,
71.411415,9.2,27.79,1284,46,5,0,656.99,1,0,
71.351357,7,27.79,2235,45,5,0,499.46,1,0,
71.471474,8,27.82,1987,46,5,0,571.77,1,0,
71.441444,6.2,27.82,2015,45,5,0,442.94,1,0,
71.771774,8.8,27.9,1969,46,5,0,631.59,1,0,
71.95195,6.8,27.9,1848,45,5,0,489.27,1,0,
71.471474,8.6,27.92,1207,46,5,0,614.65,1,0,
71.501503,7.4,27.95,727,45,5,0,529.11,1,0,
71.231232,9.2,27.97,1637,46,6,0,655.33,1,0,
71.411415,8.8,28,765,45,5,0,628.42,1,0,
71.261261,6.4,28.05,2282,45,6,0,456.07,1,0,
71.471474,8.4,28.08,1984,45,5,0,600.36,1,0,
71.381386,6.4,28.1,2058,46,5,0,456.84,1,0,
