Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3620885024
71.32132,7.6,31.48,1983,5,5,0,542.04,1,0,
71.531532,6.6,31.53,2040,6,5,0,472.11,1,0,
71.501503,9.2,31.53,1982,5,5,0,657.81,1,0,
71.651657,6.8,31.53,2047,6,5,0,487.23,1,0,
71.411415,8.2,31.58,2287,5,5,0,585.57,1,0,
71.62162,7.6,31.66,732,6,5,0,544.32,1,0,
71.501503,7.4,31.66,1709,5,5,0,529.11,1,0,
71.561562,8,31.69,2045,6,5,0,572.49,1,0,
71.501503,6.4,31.69,1922,5,5,0,457.61,1,0,
71.531532,8.2,31.77,1984,6,5,0,586.56,1,0,
71.591591,6,31.8,2055,5,5,0,429.55,1,0,
71.531532,8.6,31.82,1985,6,5,0,615.17,1,0,
71.561562,6.8,31.82,2109,5,5,0,486.62,1,0,
71.381386,7,31.82,1923,5,5,0,499.67,1,0,
71.531532,8,31.93,769,5,5,0,572.25,1,0,
71.32132,10,31.96,2096,5,6,0,713.21,1,0,
71.591591,8.8,31.98,732,5,5,0,630.01,1,0,
71.501503,7,31.98,1776,5,5,0,500.51,1,0,
71.531532,6.8,32.01,2285,5,5,0,486.41,1,0,
71.381386,6.2,32.04,1938,5,5,0,442.56,1,0,
71.531532,8,32.09,2011,5,5,0,572.25,1,0,
71.62162,6,32.14,2050,5,5,0,429.73,1,0,
71.471474,10.6,32.14,2073,5,5,0,757.6,1,0,
71.411415,6.2,32.14,2447,5,5,0,442.75,1,0,
71.201202,7.4,32.22,2286,5,5,0,526.89,1,0,
71.501503,8.2,32.25,833,5,5,0,586.31,1,0,
71.441444,7.2,32.25,2279,5,5,0,514.38,1,0,
71.531532,8.6,32.31,768,5,5,0,615.17,1,0,
71.441444,7.2,32.33,2352,5,5,0,514.38,1,0,
71.381386,13.2,32.33,755,5,6,0,942.23,1,0,
72.132133,6.2,32.33,2339,5,5,0,447.22,1,0,
71.471474,8.8,32.36,2208,5,5,0,628.95,1,0,
71.561562,6.6,32.41,736,5,5,0,472.31,1,0,
71.62162,9.4,32.44,1398,5,5,0,673.24,1,0,
71.561562,7.2,32.47,728,5,5,0,515.24,1,0,
71.441444,9.2,32.55,1448,5,5,0,657.26,1,0,
71.591591,8.4,32.55,722,5,5,0,601.37,1,0,
71.441444,8.8,32.57,1444,5,5,0,628.68,1,0,
71.681686,9,32.57,712,5,5,0,645.14,1,0,
71.471474,7.2,32.6,1825,5,5,0,514.59,1,0,
72.042046,7.2,32.63,2282,5,5,0,518.7,1,0,
71.411415,6.2,32.66,1936,5,5,0,442.75,1,0,
71.741745,8,32.71,1915,5,5,0,573.93,1,0,
71.501503,6.4,32.74,1928,5,5,0,457.61,1,0,
71.381386,7.6,32.74,1974,5,5,0,542.5,1,0,
